region,date,load
Capital,2020/08/22,1535.83333333333
Capital,2020/08/23,1546.91666666666
Capital,2020/08/24,1653.625
Capital,2020/08/25,1692.70833333333
Capital,2020/08/26,1375.875
Capital,2020/08/27,1344.70833333333
Capital,2020/08/28,1354.58333333333
Capital,2020/08/29,1419.375
Capital,2020/08/30,1316.08333333333
Capital,2020/08/31,1267.04166666666
Capital,2020/09/01,1375.70833333333
Capital,2020/09/02,1441.45833333333
Capital,2020/09/03,1465
Capital,2020/09/04,1407.08333333333
Capital,2020/09/05,1242.08333333333
Capital,2020/09/06,1226.70833333333
Capital,2020/09/07,1298.75
Capital,2020/09/08,1474
Capital,2020/09/09,1564.58333333333
Capital,2020/09/10,1561.875
Capital,2020/09/11,1397.75
Capital,2020/09/12,1161.875
Capital,2020/09/13,1209.41666666666
Capital,2020/09/14,1309.25
Capital,2020/09/15,1227.16666666666
Capital,2020/09/16,1218.25
Capital,2020/09/17,1265.45833333333
Capital,2020/09/18,1203.20833333333
Capital,2020/09/19,1123.25
Capital,2020/09/20,1120.58333333333
Capital,2020/09/21,1212.08333333333
Capital,2020/09/22,1229.91666666666
Capital,2020/09/23,1243.29166666666
Capital,2020/09/24,1265.41666666666
Capital,2020/09/25,1278.625
Capital,2020/09/26,1223.79166666666
Capital,2020/09/27,1290.04166666666
Capital,2020/09/28,1420.79166666666
Capital,2020/09/29,1380.41666666666
Capital,2020/09/30,1247.08333333333
Capital,2020/10/01,1218.16666666666
Capital,2020/10/02,1243.41666666666
Capital,2020/10/03,1183.66666666666
Capital,2020/10/04,1208.33333333333
Capital,2020/10/05,1251
Capital,2020/10/06,1250.70833333333
Capital,2020/10/07,1234.54166666666
Capital,2020/10/08,1119.33333333333
Capital,2020/10/09,1191.70833333333
Capital,2020/10/10,1165.875
Capital,2020/10/11,1135.95833333333
Capital,2020/10/12,1239.41666666666
Capital,2020/10/13,1297.375
Capital,2020/10/14,1233.75
Capital,2020/10/15,1250.20833333333
Capital,2020/10/16,1300.16666666666
Capital,2020/10/17,1182.54166666666
Capital,2020/10/18,1208.29166666666
Capital,2020/10/19,1300.70833333333
Capital,2020/10/20,1318.29166666666
Capital,2020/10/21,1281.54166666666
Capital,2020/10/22,1270.08333333333
Capital,2020/10/23,1273.16666666666
Capital,2020/10/24,1207.875
Capital,2020/10/25,1161.70833333333
Capital,2020/10/26,1329.25
Capital,2020/10/27,1309.33333333333
Capital,2020/10/28,1343.33333333333
Capital,2020/10/29,1363.25
Capital,2020/10/30,1387.25
Capital,2020/10/31,1319.91666666666
Capital,2020/11/01,1335.375
Capital,2020/11/02,1376.375
Capital,2020/11/03,1392.54166666666
Capital,2020/11/04,1364.66666666666
Capital,2020/11/05,1305.75
Capital,2020/11/06,1260.91666666666
Capital,2020/11/07,1193.5
Capital,2020/11/08,1168.58333333333
Capital,2020/11/09,1237.91666666666
Capital,2020/11/10,1260.33333333333
Capital,2020/11/11,1307.16666666666
Capital,2020/11/12,1300.16666666666
Capital,2020/11/13,1369.29166666666
Capital,2020/11/14,1306.75
Capital,2020/11/15,1343.58333333333
Capital,2020/11/16,1336.04166666666
Capital,2020/11/17,1373.04166666666
Capital,2020/11/18,1426.33333333333
Capital,2020/11/19,1458.08333333333
Capital,2020/11/20,1366.66666666666
Capital,2020/11/21,1255.04166666666
Capital,2020/11/22,1333.66666666666
Capital,2020/11/23,1355.625
Capital,2020/11/24,1355
Capital,2020/11/25,1418.08333333333
Capital,2020/11/26,1306.95833333333
Capital,2020/11/27,1216.29166666666
Capital,2020/11/28,1235.45833333333
Capital,2020/11/29,1256.20833333333
Capital,2020/11/30,1383.25
Capital,2020/12/01,1266.875
Capital,2020/12/02,1340.375
Capital,2020/12/03,1348.54166666666
Capital,2020/12/04,1343.25
Capital,2020/12/05,1293.83333333333
Capital,2020/12/06,1326.66666666666
Capital,2020/12/07,1428.54166666666
Capital,2020/12/08,1472.41666666666
Capital,2020/12/09,1470
Capital,2020/12/10,1403.83333333333
Capital,2020/12/11,1382.83333333333
Capital,2020/12/12,1351.625
Capital,2020/12/13,1282.375
Capital,2020/12/14,1389.5
Capital,2020/12/15,1424.125
Capital,2020/12/16,1570.375
Capital,2020/12/17,1565.375
Capital,2020/12/18,1572.70833333333
Capital,2020/12/19,1587.66666666666
Capital,2020/12/20,1533.25
Capital,2020/12/21,1510.83333333333
Capital,2020/12/22,1495.66666666666
Capital,2020/12/23,1496.66666666666
Capital,2020/12/24,1407.125
Capital,2020/12/25,1227
Capital,2020/12/26,1352.95833333333
Capital,2020/12/27,1419.5
Capital,2020/12/28,1400.95833333333
Capital,2020/12/29,1367
Capital,2020/12/30,1472.91666666666
Capital,2020/12/31,1400.45833333333
Capital,2021/01/01,1327.04166666666
Capital,2021/01/02,1308.20833333333
Capital,2021/01/03,1346.29166666666
Capital,2021/01/04,1395.54166666666
Capital,2021/01/05,1383.875
Capital,2021/01/06,1421.75
Capital,2021/01/07,1418.91666666666
Capital,2021/01/08,1461.54166666666
Capital,2021/01/09,1449.58333333333
Capital,2021/01/10,1416.75
Capital,2021/01/11,1507.79166666666
Capital,2021/01/12,1483.29166666666
Capital,2021/01/13,1446.91666666666
Capital,2021/01/14,1435.25
Capital,2021/01/15,1390.08333333333
Capital,2021/01/16,1341
Capital,2021/01/17,1323.04166666666
Capital,2021/01/18,1346.79166666666
Capital,2021/01/19,1414.41666666666
Capital,2021/01/20,1412.75
Capital,2021/01/21,1541.5
Capital,2021/01/22,1464.29166666666
Capital,2021/01/23,1388.41666666666
Capital,2021/01/24,1471.04166666666
Capital,2021/01/25,1497.20833333333
Capital,2021/01/26,1563.125
Capital,2021/01/27,1543.54166666666
Capital,2021/01/28,1533.29166666666
Capital,2021/01/29,1655.83333333333
Capital,2021/01/30,1621.875
Capital,2021/01/31,1625.58333333333
Capital,2021/02/01,1669.54166666666
Capital,2021/02/02,1601.5
Capital,2021/02/03,1559.41666666666
Capital,2021/02/04,1506.16666666666
Capital,2021/02/05,1508.95833333333
Capital,2021/02/06,1393.375
Capital,2021/02/07,17541.5796934647
Capital,2021/02/08,1540.08333333333
Capital,2021/02/09,1622.125
Capital,2021/02/10,1569.54166666666
Capital,2021/02/11,1559.45833333333
Capital,2021/02/12,1615.29166666666
Capital,2021/02/13,1577.625
Capital,2021/02/14,1540.79166666666
Capital,2021/02/15,1554.25
Capital,2021/02/16,1529.5
Capital,2021/02/17,1512.20833333333
Capital,2021/02/18,1584.25
Capital,2021/02/19,
Capital,2021/02/20,1477.79166666666
Capital,2021/02/21,1454.54166666666
Capital,2021/02/22,1556.16666666666
Capital,2021/02/23,
Capital,2021/02/24,1415.66666666666
Capital,2021/02/25,1371.83333333333
Capital,2021/02/26,1415.45833333333
Capital,2021/02/27,1394.125
Capital,2021/02/28,1340.25
Capital,2021/03/01,1388.25
Capital,2021/03/02,1494.70833333333
Capital,2021/03/03,1478.66666666666
Capital,2021/03/04,1394.54166666666
Capital,2021/03/05,1466.75
Capital,2021/03/06,1456.04166666666
Capital,2021/03/07,1377.375
Capital,2021/03/08,1424.16666666666
Capital,2021/03/09,1339.41666666666
Capital,2021/03/10,1300.125
Capital,2021/03/11,1288.41666666666
Capital,2021/03/12,1195.75
Capital,2021/03/13,1203.45833333333
Capital,2021/03/14,1244.41666666666
Capital,2021/03/15,1391.66666666666
Capital,2021/03/16,1482.41666666666
Capital,2021/03/17,1415.58333333333
Capital,2021/03/18,1417.25
Capital,2021/03/19,1321.54166666666
Capital,2021/03/20,1217.29166666666
Capital,2021/03/21,1132.95833333333
Capital,2021/03/22,1162.58333333333
Capital,2021/03/23,1143.79166666666
Capital,2021/03/24,1217.95833333333
Capital,2021/03/25,1141.54166666666
Capital,2021/03/26,1135.91666666666
Capital,2021/03/27,1032.58333333333
Capital,2021/03/28,1143.875
Capital,2021/03/29,1157.08333333333
Capital,2021/03/30,1140.95833333333
Capital,2021/03/31,1165.375
Capital,2021/04/01,1225.875
Capital,2021/04/02,1261.04166666666
Capital,2021/04/03,1144.20833333333
Capital,2021/04/04,1097.625
Capital,2021/04/05,1092.20833333333
Capital,2021/04/06,1127.625
Capital,2021/04/07,1113.95833333333
Capital,2021/04/08,
Capital,2021/04/09,1100.70833333333
Capital,2021/04/10,1035.33333333333
Capital,2021/04/11,1079.75
Capital,2021/04/12,1175
Capital,2021/04/13,1129.29166666666
Capital,2021/04/14,1123.375
Capital,2021/04/15,1224
Capital,2021/04/16,1229.29166666666
Capital,2021/04/17,1127.04166666666
Capital,2021/04/18,1061
Capital,2021/04/19,1114.83333333333
Capital,2021/04/20,1170.375
Capital,2021/04/21,1239.70833333333
Capital,2021/04/22,1278.125
Capital,2021/04/23,1194.5
Capital,2021/04/24,1077.04166666666
Capital,2021/04/25,1089.875
Capital,2021/04/26,1123.45833333333
Capital,2021/04/27,1176.5
Capital,2021/04/28,1154.41666666666
Capital,2021/04/29,1217.54166666666
Capital,2021/04/30,1183.29166666666
Capital,2021/05/01,1063
Capital,2021/05/02,1059.66666666666
Capital,2021/05/03,1110.375
Capital,2021/05/04,1179.95833333333
Capital,2021/05/05,1191.70833333333
Capital,2021/05/06,1101.20833333333
Capital,2021/05/07,1100.08333333333
Capital,2021/05/08,1073.33333333333
Capital,2021/05/09,1034.95833333333
Capital,2021/05/10,1135.66666666666
Capital,2021/05/11,1130.41666666666
Capital,2021/05/12,1143.29166666666
Capital,2021/05/13,1137.66666666666
Capital,2021/05/14,1131.75
Capital,2021/05/15,1068.54166666666
Capital,2021/05/16,1060.66666666666
Capital,2021/05/17,1161.95833333333
Capital,2021/05/18,1223.83333333333
Capital,2021/05/19,1263.08333333333
Capital,2021/05/20,1354.33333333333
Capital,2021/05/21,1394.25
Capital,2021/05/22,1424.375
Capital,2021/05/23,1383.375
Capital,2021/05/24,1210.54166666666
Capital,2021/05/25,1279.41666666666
Capital,2021/05/26,1490.83333333333
Capital,2021/05/27,1353.45833333333
Capital,2021/05/28,1273.625
Capital,2021/05/29,1209.58333333333
Capital,2021/05/30,1184.33333333333
Capital,2021/05/31,1167.875
Capital,2021/06/01,1199.75
Capital,2021/06/02,1272.375
Capital,2021/06/03,1322.91666666666
Capital,2021/06/04,1391.70833333333
Capital,2021/06/05,1425.95833333333
Capital,2021/06/06,1527.29166666666
Capital,2021/06/07,1720.25
Capital,2021/06/08,1826.79166666666
Capital,2021/06/09,1717.20833333333
Capital,2021/06/10,1475.70833333333
Capital,2021/06/11,1351.08333333333
Capital,2021/06/12,1255.29166666666
Capital,2021/06/13,1303.33333333333
Capital,2021/06/14,1441.25
Capital,2021/06/15,1351
Capital,2021/06/16,1282.91666666666
Capital,2021/06/17,
Capital,2021/06/18,1339.66666666666
Capital,2021/06/19,1463.45833333333
Capital,2021/06/20,1479.91666666666
Capital,2021/06/21,1774.25
Capital,2021/06/22,1580.33333333333
Capital,2021/06/23,1268.45833333333
Capital,2021/06/24,1315.5
Capital,2021/06/25,1388.875
Capital,2021/06/26,1500.54166666666
Capital,2021/06/27,1707.16666666666
Capital,2021/06/28,1982.83333333333
Capital,2021/06/29,2025.125
Capital,2021/06/30,1939.29166666666
Capital,2021/07/01,1684.375
Capital,2021/07/02,1480.04166666666
Capital,2021/07/03,1283.75
Capital,2021/07/04,1187.16666666666
Capital,2021/07/05,1284.95833333333
Capital,2021/07/06,1655.91666666666
Capital,2021/07/07,1679.45833333333
Capital,2021/07/08,-10953.3650572372
Capital,2021/07/09,1484.54166666666
Capital,2021/07/10,1378.04166666666
Capital,2021/07/11,1309.41666666666
Capital,2021/07/12,1385.95833333333
Capital,2021/07/13,1491.54166666666
Capital,2021/07/14,1564.41666666666
Capital,2021/07/15,17204.6182858343
Capital,2021/07/16,1729.75
Capital,2021/07/17,1510.95833333333
Capital,2021/07/18,1373.25
Capital,2021/07/19,1384.875
Capital,2021/07/20,1527.66666666666
Capital,2021/07/21,1466.66666666666
Capital,2021/07/22,1346.95833333333
Capital,2021/07/23,1363.45833333333
Capital,2021/07/24,1290.54166666666
Capital,2021/07/25,1393.125
Capital,2021/07/26,-18691.4685346976
Capital,2021/07/27,1520.79166666666
Capital,2021/07/28,1417.66666666666
Capital,2021/07/29,1390.91666666666
Capital,2021/07/30,1326.95833333333
Capital,2021/07/31,1138.20833333333
Capital,2021/08/01,1199.79166666666
Capital,2021/08/02,1272.125
Capital,2021/08/03,1276.04166666666
Capital,2021/08/04,1307.20833333333
Capital,2021/08/05,1376.95833333333
Capital,2021/08/06,1500.875
Capital,2021/08/07,1512.41666666666
Capital,2021/08/08,1537.25
Capital,2021/08/09,1650.95833333333
Capital,2021/08/10,1731.29166666666
Capital,2021/08/11,1863.79166666666
Capital,2021/08/12,1910.33333333333
Capital,2021/08/13,1845.75
Capital,2021/08/14,1620.125
Capital,2021/08/15,1315
Capital,2021/08/16,1351.33333333333
Capital,2021/08/17,1480.625
Capital,2021/08/18,1581
Capital,2021/08/19,1624.75
Capital,2021/08/20,1577.95833333333
Capital,2021/08/21,1624.41666666666
Capital,2021/08/22,1611.58333333333
Capital,2021/08/23,1566.08333333333
Capital,2021/08/24,1615.16666666666
Capital,2021/08/25,1652.45833333333
Capital,2021/08/26,1799.33333333333
Capital,2021/08/27,1779.625
Capital,2021/08/28,1422.125
Capital,2021/08/29,1303.95833333333
Capital,2021/08/30,1600.375
Capital,2021/08/31,1519.875
Capital,2021/09/01,1402.25
Capital,2021/09/02,1261.08333333333
Capital,2021/09/03,1237.16666666666
Capital,2021/09/04,1169.91666666666
Capital,2021/09/05,1205.45833333333
Capital,2021/09/06,1219.04166666666
Capital,2021/09/07,1269.16666666666
Capital,2021/09/08,1370.875
Capital,2021/09/09,1387.41666666666
Capital,2021/09/10,1247.70833333333
Capital,2021/09/11,1161.875
Capital,2021/09/12,1251.91666666666
Capital,2021/09/13,1379.08333333333
Capital,2021/09/14,1329.29166666666
Capital,2021/09/15,1495.875
Capital,2021/09/16,1387.66666666666
Capital,2021/09/17,1443.04166666666
Capital,2021/09/18,
Capital,2021/09/19,1216.54166666666
Capital,2021/09/20,1244.54166666666
Capital,2021/09/21,1301.25
Capital,2021/09/22,1413
Capital,2021/09/23,1549.75
Capital,2021/09/24,1353.04166666666
Capital,2021/09/25,1147.5
Capital,2021/09/26,1117.95833333333
Capital,2021/09/27,1203.75
Capital,2021/09/28,1264.625
Capital,2021/09/29,1185.83333333333
Capital,2021/09/30,1207.20833333333
Capital,2021/10/01,1163.75
Capital,2021/10/02,1120.375
Capital,2021/10/03,1160.875
Capital,2021/10/04,1234.58333333333
Capital,2021/10/05,1226.08333333333
Capital,2021/10/06,1196.20833333333
Capital,2021/10/07,1171.04166666666
Capital,2021/10/08,1203.41666666666
Capital,2021/10/09,1136.79166666666
Capital,2021/10/10,1110.58333333333
Capital,2021/10/11,1154.125
Capital,2021/10/12,1219.875
Capital,2021/10/13,1284.625
Capital,2021/10/14,1288.04166666666
Capital,2021/10/15,1283.16666666666
Capital,2021/10/16,1229.16666666666
Capital,2021/10/17,1138.875
Capital,2021/10/18,1191.875
Capital,2021/10/19,1209.29166666666
Capital,2021/10/20,1211.58333333333
Capital,2021/10/21,1181.54166666666
Capital,2021/10/22,1175.91666666666
Capital,2021/10/23,1111.79166666666
Capital,2021/10/24,1088.91666666666
Capital,2021/10/25,1228.125
Capital,2021/10/26,1257.58333333333
Capital,2021/10/27,1204.20833333333
Capital,2021/10/28,1196.20833333333
Capital,2021/10/29,1193.91666666666
Capital,2021/10/30,1178.95833333333
Capital,2021/10/31,1123.83333333333
Capital,2021/11/01,1135.79166666666
Capital,2021/11/02,1185.25
Capital,2021/11/03,1221.70833333333
Capital,2021/11/04,1254.45833333333
Capital,2021/11/05,1244.75
Capital,2021/11/06,1170.66666666666
Capital,2021/11/07,1154.79166666666
Capital,2021/11/08,1200.25
Capital,2021/11/09,1223.58333333333
Capital,2021/11/10,1167.08333333333
Capital,2021/11/11,1222.20833333333
Capital,2021/11/12,1252.58333333333
Capital,2021/11/13,1226.04166666666
Capital,2021/11/14,1205.5
Capital,2021/11/15,1264.91666666666
Capital,2021/11/16,1328.54166666666
Capital,2021/11/17,1358.70833333333
Capital,2021/11/18,1277.25
Capital,2021/11/19,1274.875
Capital,2021/11/20,1235
Capital,2021/11/21,1188.95833333333
Capital,2021/11/22,1254.08333333333
Capital,2021/11/23,1311.33333333333
Capital,2021/11/24,1368.25
Capital,2021/11/25,1323
Capital,2021/11/26,1246.75
Capital,2021/11/27,1264.54166666666
Capital,2021/11/28,1346.125
Capital,2021/11/29,1448.625
Capital,2021/11/30,1510.20833333333
Capital,2021/12/01,1427.33333333333
Capital,2021/12/02,1408.625
Capital,2021/12/03,1362.58333333333
Capital,2021/12/04,1381.75
Capital,2021/12/05,1304.125
Capital,2021/12/06,1348.125
Capital,2021/12/07,1366.66666666666
Capital,2021/12/08,1450.58333333333
Capital,2021/12/09,1467.25
Capital,2021/12/10,1441
Capital,2021/12/11,1340.125
Capital,2021/12/12,1237.5
Capital,2021/12/13,1343.83333333333
Capital,2021/12/14,1324
Capital,2021/12/15,1398.33333333333
Capital,2021/12/16,1313.45833333333
Capital,2021/12/17,1244
Capital,2021/12/18,1340.29166666666
Capital,2021/12/19,1365.70833333333
Capital,2021/12/20,1469.66666666666
Capital,2021/12/21,1433.875
Capital,2021/12/22,1416.58333333333
Capital,2021/12/23,1454.45833333333
Capital,2021/12/24,1483.45833333333
Capital,2021/12/25,1336.54166666666
Capital,2021/12/26,1266.125
Capital,2021/12/27,1402.375
Capital,2021/12/28,1423.66666666666
Capital,2021/12/29,1401.875
Capital,2021/12/30,1364.08333333333
Capital,2021/12/31,1329.04166666666
Capital,2022/01/01,1252.875
Capital,2022/01/02,1278.91666666666
Capital,2022/01/03,1471
Capital,2022/01/04,1541.625
Capital,2022/01/05,1503.70833333333
Capital,2022/01/06,1423.08333333333
Capital,2022/01/07,1463.625
Capital,2022/01/08,1469.625
Capital,2022/01/09,1482.20833333333
Capital,2022/01/10,1456.79166666666
Capital,2022/01/11,1583.375
Capital,2022/01/12,1660.08333333333
Capital,2022/01/13,1484.41666666666
Capital,2022/01/14,1453.875
Capital,2022/01/15,1586.875
Capital,2022/01/16,1603.875
Capital,2022/01/17,1526.29166666666
Capital,2022/01/18,1498.70833333333
Capital,2022/01/19,1541.20833333333
Capital,2022/01/20,1425.58333333333
Capital,2022/01/21,1599.83333333333
Capital,2022/01/22,1610.54166666666
Capital,2022/01/23,37852.7862147076
Capital,2022/01/24,1489.54166666666
Capital,2022/01/25,1512.45833333333
Capital,2022/01/26,1527.54166666666
Capital,2022/01/27,1640.375
Capital,2022/01/28,1546.5
Capital,2022/01/29,1618.5
Capital,2022/01/30,1614.91666666666
Capital,2022/01/31,
Capital,2022/02/01,1563.66666666666
Capital,2022/02/02,1501.08333333333
Capital,2022/02/03,1476.875
Capital,2022/02/04,1575.16666666666
Capital,2022/02/05,1594.79166666666
Capital,2022/02/06,1628.70833333333
Capital,2022/02/07,1589.70833333333
Capital,2022/02/08,1489.875
Capital,2022/02/09,1456.54166666666
Capital,2022/02/10,-20877.2361447536
Capital,2022/02/11,1395.33333333333
Capital,2022/02/12,1322.875
Capital,2022/02/13,1416.70833333333
Capital,2022/02/14,1525.70833333333
Capital,2022/02/15,1598.66666666666
Capital,2022/02/16,1558.66666666666
Capital,2022/02/17,1436.04166666666
Capital,2022/02/18,1341.08333333333
Capital,2022/02/19,1511.29166666666
Capital,2022/02/20,1458.54166666666
Capital,2022/02/21,1324.16666666666
Capital,2022/02/22,1356.20833333333
Capital,2022/02/23,1274.41666666666
Capital,2022/02/24,1414.375
Capital,2022/02/25,1478.41666666666
Capital,2022/02/26,1467.54166666666
Capital,2022/02/27,1377.91666666666
Capital,2022/02/28,1416.54166666666
Capital,2022/03/01,1513.41666666666
Capital,2022/03/02,1370.75
Capital,2022/03/03,1361.41666666666
Capital,2022/03/04,1418.66666666666
Capital,2022/03/05,1367
Capital,2022/03/06,1225.875
Capital,2022/03/07,1278.41666666666
Capital,2022/03/08,1246.58333333333
Capital,2022/03/09,1393.66666666666
Capital,2022/03/10,1314.70833333333
Capital,2022/03/11,1311.83333333333
Capital,2022/03/12,1342.33333333333
Capital,2022/03/13,
Capital,2022/03/14,1300.375
Capital,2022/03/15,1228.04166666666
Capital,2022/03/16,1171
Capital,2022/03/17,1216.20833333333
Capital,2022/03/18,1141.70833333333
Capital,2022/03/19,1120.875
Capital,2022/03/20,1116.29166666666
Capital,2022/03/21,1147
Capital,2022/03/22,1161.5
Capital,2022/03/23,1245.25
Capital,2022/03/24,1283.20833333333
Capital,2022/03/25,1208.16666666666
Capital,2022/03/26,1154.125
Capital,2022/03/27,1174.125
Capital,2022/03/28,1339.95833333333
Capital,2022/03/29,1346.33333333333
Capital,2022/03/30,1319.70833333333
Capital,2022/03/31,1287.08333333333
